Tweet_count,Username,Text,Created At,Retweets,Likes,Category
68,CH.Sekar (சி.எச்.சேகர்),"Modi's BJP thinks they can redraw the map to erase Tamil Nadu's voice. Our history of resistance says otherwise. 

#FairDelimitationForTN https://t.co/h5TrZFE2mx",Tue Feb 25 10:40:20 +0000 2025,84,103,BJP Tamil Nadu
69,Organiser Weekly,"BIG BREAKING: BJP to announce its new party president by March 15.  

With assembly elections in Bihar, Bengal, UP, and Tamil Nadu—some of Bharat’s largest states—coming up in the next two years, who do you think will lead BJP next? https://t.co/okQ7JB5kqn",Thu Feb 27 14:16:30 +0000 2025,3,8,BJP Tamil Nadu
70,IndiaToday,"DMK spokesperson A Saravanan (@saravofcl) attacks BJP says ""they are not bothered about the state of Tamil Nadu...""

""We want BJP to come clean on how they are going to do this (delimitation),"" adds @saravofcl.

#TTP @PreetiChoudhry #delimitation #TamilNadu https://t.co/Dces1AqSuQ",Thu Feb 27 14:26:31 +0000 2025,8,25,BJP Tamil Nadu
71,Ami Bangladesh 🇧🇩🇧🇩,"🚨 #TamilNadu CM @mkstalin is uniting South Indian states against delimitation, calling it a BJP ploy to weaken the South!

With #Tamil Nadu &amp; #Kerala set to lose parliamentary seats based on the latest population data, even #Karnataka CM joins the fight for fair representation. https://t.co/bCVqElrlUA",Fri Feb 28 04:43:26 +0000 2025,1,3,BJP Tamil Nadu
72,Gayathri Raguramm - Say No To Drugs & DMK,"DMK is strategically choosing the weaker TNBJP for a political battle, as it’s almost a guaranteed win (which is a false assumption). With BJP's weak presence in Tamil Nadu and their failure to address the state's concerns, they don’t stand a chance in Tamil Nadu. The BJP’s https://t.co/pNat6jHeOK",Fri Feb 21 05:44:45 +0000 2025,56,139,BJP Tamil Nadu
73,Bhim Prabha Gandhi 🙏❤🇮🇳,"Clown #AnnamalaiBJP is enough to damage BJP in Tamil Nadu 😂

1.Clown #AnnamaLIE says He doesn't know Hindi in one interview and speaks in Hindi in another.

#StopHindiImposition
#StopHindiImperialism https://t.co/Qu9dQRwTwI",Thu Feb 20 15:22:57 +0000 2025,0,2,BJP Tamil Nadu
74,BJP Tamilnadu,"தங்கள் குழந்தைகளுக்கு மும்மொழி கல்வி, மற்ற குழந்தைகளுக்கு இருமொழி கல்வி என்பதே திராவிட மாடல் கொள்கையோ @mkstalin? https://t.co/sFC1sx18wM",Wed Feb 19 05:14:41 +0000 2025,229,595,BJP Tamil Nadu
75,BJP Tamilnadu,"இந்து மக்களின் நம்பிக்கைகளை நக்கள் தொனியுடன் அணுகும் I.N.D.I கூட்டணித் தலைவர்களுக்கு, தக்க பதிலடி கொடுத்த நமது பாஜக தலைவர்கள் https://t.co/3ZC0DfRltB",Thu Feb 27 07:16:41 +0000 2025,151,323,BJP Tamil Nadu
76,The Random Guy,"@TimesAlgebraIND In Tamil Nadu, about 57 acres of land of Hindu farmers was recovered from the possession of Waqf.

The Hindu farmer family thanks the BJP leadership and Th H Raja Avl for this significant achievement.

https://t.co/BsyPTSYAVc",Fri Feb 28 03:39:56 +0000 2025,23,141,BJP Tamil Nadu
77,BJP Tamilnadu,"மாணவர்களிடையே சம வாய்ப்பை உருவாக்கி, கல்வியில் சிறந்தநிலையை அடையச் செய்யவுமே தேசியக் கல்வி கொள்கை அறிமுகப் படுத்தப்பட்டுள்ளதாக  மத்திய கல்வித்துறை அமைச்சர் திரு.@dpradhanbjp அவர்கள் தெரிவித்தார்.! https://t.co/kqfbXrWDS7",Tue Feb 18 06:18:15 +0000 2025,149,356,BJP Tamil Nadu
78,CH.Sekar (சி.எச்.சேகர்),"BJP’s NEP glorifies Sanskrit and Hindi but downplays Tamil, a classical language with the richest literary heritage. BJP fears Tamil because Tamil Nadu is self-sufficient and progressive. We are not your colony. 

#எங்கள்கல்விஎங்கள்உரிமை https://t.co/NneW9b9VNZ",Sat Feb 22 12:44:49 +0000 2025,41,56,BJP Tamil Nadu
79,TIMES NOW,"Tamil Nadu CM MK Stalin writes his fourth letter to DMK cadre, questioning BJP's Hindi push in the state. He asserts that DMK will safeguard Tamil at any cost.

Meanwhile, DMK cadre holds a mega protest in Chennai.

@dharannniii &amp; @SagarikaMitra26 share more details. https://t.co/NrKjyeMH49",Fri Feb 28 04:55:21 +0000 2025,0,3,BJP Tamil Nadu
80,BJP Tamilnadu,திமுகவின் மூத்த தலைவர்கள் ஆதரித்த மும்மொழிக் கொள்கையை தமிழக முதல்வர் திரு.@mkstalin அவர்கள் எதிர்ப்பது ஏன்? https://t.co/5sAlKP3UDq,Tue Feb 18 05:13:19 +0000 2025,170,445,BJP Tamil Nadu
81,Yazhini PM (யாழினி ப மீ),"BJP Tamil Nadu Unit head Annamalai and a bunch of individuals constantly quote ASER (Annual Status of Education Report) as if, it is a gold standard to understand the quality of education in a state. 

It is pertinent for the Minister of School Education @Anbil_Mahesh sir to https://t.co/T009Z0Z6aH",Tue Feb 18 15:27:32 +0000 2025,35,86,BJP Tamil Nadu
82,Kumari A.Babu Vinifread,"Dear BJP, if Hindi is ""national pride,"" then Tamil is our lifeline. You think forcing Hindi will make us bow? Keep dreaming! Tamil Nadu fought before, fights now, and will fight forever. Mark our words.  

#CMMKStalin #TamilVazhga #DMKNRIWing #FairDelimitationForTN https://t.co/uBUVUhgurO",Wed Feb 26 10:44:52 +0000 2025,9,15,BJP Tamil Nadu
83,सौरभ पाल,"BJP की योगी सरकार में यूपी की 69000 शिक्षक भर्ती का कलंक अब देश की निगाहों में 
#69000शिक्षकभर्ती_आरक्षण_घोटाला 
@BJP4India
@BJP4UP
@PMOIndia
@AnupriyaSPatel
@mygovindia
@myogiadityanath
@RahulGandhi
@scobserver
@barandbench
@SCJudgments
@AmitShah
@UPGovt
https://t.co/JQbOW8FcnQ https://t.co/GNzXFqPsAm",Sat Feb 22 00:43:10 +0000 2025,16,8,BJP Tamil Nadu
84,Press Trust of India,"VIDEO | Tamil Nadu: Actor turned politician and BJP leader Ranjana Nachiyaar joins actor Vijay’s TVK party. 

“Tamil Nadu people see him as the next MGR… He is the hope of Tamil Nadu,"" she says as she participates in TVK’s first-year anniversary celebrations in Mamallapuram, https://t.co/JPvAUdOHmf",Wed Feb 26 05:36:00 +0000 2025,2,53,BJP Tamil Nadu
85,Yazhini PM (யாழினி ப மீ),"Justice is getting trampled under the feet of BJP ! 

Proposed delimitation based on population could lead to a massive shift in Lok Sabha seats! 

4 BIMARU states (UP, Bihar, MP, Rajasthan) could hold 324 seats (36% of total!), while South Indian states (Tamil Nadu, Kerala, https://t.co/BxaIPKlv8J",Tue Feb 25 09:10:30 +0000 2025,58,77,BJP Tamil Nadu
86,The Random Guy,"@TimesAlgebraIND We will give a befitting reply to DMK in the 2026 assembly elections

— K. Annamalai, President, BJP Tamil Nadu

https://t.co/weluoKU5QP",Wed Feb 26 13:07:59 +0000 2025,5,55,BJP Tamil Nadu
87,D.Muthukrishnan,"BJP supporters regularly troll Tamil Nadu for having high debt. Yes, it is one area state needs to focus. Though the state's balance sheet is strong and debt level is manageable, still it needs to be brought down. But I want to bring to their attention to what is happening in https://t.co/rWkwfht5eR",Sat Feb 22 07:16:28 +0000 2025,361,1294,BJP Tamil Nadu
88,Kumari A.Babu Vinifread,"BJP claims Tamil Nadu’s education system is failing. Reality check: Tamil Nadu ranks No.1 in Gross Enrollment Ratio (GER), has the best school infrastructure in India, and boasts the highest literacy rate among BJP-free states. BJP fears success outside its control.  

@mkstalin https://t.co/mwlsvPf39q",Sat Feb 22 09:20:03 +0000 2025,7,15,BJP Tamil Nadu
89,Ponguleti Sudhakar Reddy(Modi Ka Parivar),"Addressed the media in Coimbatore along with Dr. Tamilisai Soundararajan ahead of Hon’ble HM @AmitShah Ji’s visit to inaugurate BJP offices in Tamil Nadu.

Strongly condemned DMK’s politically motivated misrepresentation of the National Education Policy. NEP does not impose https://t.co/LOqEyIlvcb",Tue Feb 25 14:19:15 +0000 2025,4,28,BJP Tamil Nadu
90,Shilpa,"K Annamalai, ex IPS officer, has been appointed as the new Tamil Nadu BJP State President. 

@annamalai_k #TamilNadu #BJP #TNPolitics https://t.co/p0Ilu40YfT",Thu Jul 08 14:00:17 +0000 2021,30,347,BJP Tamil Nadu
91,ᴛɪʀɪꜱʜᴀɴᴋᴀʀᴀᴘᴀɴᴅɪᴀɴ 𝑀𝑜𝒹𝒾𝒻𝒶𝓂𝒾𝓁𝓎,"@TruthAlone2 💯 percent Ji...🪷🙏🏻🪷 
Every move of TVK aligns perfectly with DMK's strategy-dividing votes, silencing criticism, and targeting BJP while sparing DMK.

 The people of Tamil Nadu are not blind to this script.

 In 2026, they will ensure this political drama meets its rightful https://t.co/TgaQtfd431",Wed Feb 26 14:00:54 +0000 2025,4,11,BJP Tamil Nadu
92,News18 Tamil Nadu,"#JUSTIN மும்மொழிக் கொள்கை திணிப்பு, திராவிடம் மீதான வெறுப்பைக் கண்டித்து பாஜகவில் இருந்து மாநில நிர்வாகி ரஞ்சனா விலகல்

#BJP #Tamil #News18Tamilnadu | https://t.co/3v5L32pe7b https://t.co/f2Z9iKU2KE",Tue Feb 25 05:33:29 +0000 2025,288,1164,BJP Tamil Nadu
93,BJP Tamilnadu,"அமைப்பு பருவம் 2024 -
மண்டல் தேர்தல் முடிவுகள் அறிவிப்பு

நீலகிரி மாவட்டத்தில் மண்டல் தலைவர்களுக்கான தேர்தல் வெற்றிகரமாக நடத்தி முடிக்கப்பட்டுள்ளது. தேர்ந்தெடுக்கப்பட்ட மண்டல் தலைவர்களின் விவரம் அறிவிக்கப்படுகிறது. https://t.co/8JSP6Jbwrs",Wed Feb 26 13:38:19 +0000 2025,15,44,BJP Tamil Nadu
94,Kavi,@1984SS @sumanthraman @sunnewstamil Dei pathiyam there's no devolution methodology that gives fixed taxes. Tax devolution is one thing the other things is funds distribution like take khelo india. Tamil Nadu's debt to gdp ratio is better than most states ind india and almost all BJP ruled states except guj or maha. https://t.co/yL7dWOhAKu,Sat Feb 22 12:18:30 +0000 2025,0,4,BJP Tamil Nadu
95,Abiᵀˢ 🦋,"Tamil Nadu has to fucking come out of this godforsaken country to help protect our culture, our language oru identity and our fucking sanity. Everyday BJP in central is a day towards our doom",Sun Feb 23 10:33:14 +0000 2025,0,2,BJP Tamil Nadu
96,अरुण कुमार सिंह,Tamil Nadu deserves a new direction. Annamalai’s leadership with BJP can bring the progress we need. Let’s move ahead! #GetOutStalin #GetOutStalin_2026 #4Nations https://t.co/zeXMP9cQae,Fri Feb 21 06:27:24 +0000 2025,90,106,BJP Tamil Nadu
97,பிரபாலன் 🎙️,"@anusharavi10 @pinarayivijayan @Bhatti_Mallu @drmcsudhakar @Govichezhian Since the states of Kerala, AP, Telangana, Karnataka, and Maharashtra was accepted Hindi, today Tamil Nadu is struggling bcz of the BJP #HindiImposition Torture. 

The BJP is saying it clearly, To capture a state, their language must be destroyed. Don't you understand yet? https://t.co/A4lAQCvTcs",Fri Feb 21 18:23:03 +0000 2025,0,2,BJP Tamil Nadu
98,ANI,"#WATCH | Chennai, Tamil Nadu: On her resignation from BJP over 3-language policy under NEP (National Education Policy, actor Ranjana Nachiyar says, "" My reason for resignation...our children, they are not well versed even in Tamil so why do you have to bother them with another https://t.co/54Kyq0lK3A",Tue Feb 25 12:06:13 +0000 2025,346,1675,BJP Tamil Nadu
99,News18 Tamil Nadu,"மக்கள் தொகை அடிப்படையில் தொகுதிகளை பிரிப்பதால் எந்த மாநிலங்களுக்கும் பாதிப்பு ஏற்படாது - பாஜக மூத்த தலைவர் தமிழிசை சௌந்தரராஜன் 

#CMStalin #TamilisaiSoundararajan #BJP #News18Tamilnadu | https://t.co/3v5L32pLWJ https://t.co/blxoFYYKSs",Tue Feb 25 07:46:04 +0000 2025,18,75,BJP Tamil Nadu
100,Actor Vijay Team,"Thalapathy Vijay slammed DMK and BJP over the Hindi row, calling it to be ""LKG, UKG children fighting"". He also accused the two parties of misleading Tamil Nadu while pretending to oppose each other on social media.

Vijay mocked the government’s move to withhold funds from https://t.co/lySmG47Rdw",Wed Feb 26 08:36:37 +0000 2025,67,183,BJP Tamil Nadu
101,Xpresso🖍️,"📍BJP 's next goal is to saffronise Bengal, Tamil Nadu, Kerala &amp; Punjab. https://t.co/YTWnglp3XN",Fri Feb 21 13:57:15 +0000 2025,0,11,BJP Tamil Nadu
102,Dr. Subair Khan,"Delimitation should reflect progress, not political manipulation. Tamil Nadu won't stand for BJP's attempts to weaken our representation. 

#FairDelimitationForTN https://t.co/Y7tC150JCB",Tue Feb 25 11:39:51 +0000 2025,3,2,BJP Tamil Nadu
103,BJP Tamilnadu,தொகுதி மறுசீரமைப்பு குறித்து பொய்யான தகவல்களைப் பரப்பி வரும் முதல்வருக்கு சரியான பதிலடி கொடுத்தார் நமது தலைவர் திரு.@annamalai_k அவர்கள்.! https://t.co/qM5B0KAowS,Wed Feb 26 01:01:09 +0000 2025,147,418,BJP Tamil Nadu
104,Narendra Modi,"Tamil Nadu has a strong MSME sector and we are proud of the spirit of enterprise the state is blessed with. 

A BJP Karyakarta asked me about the NDA government’s efforts for the sector. 

Here’s what I said. https://t.co/QWavlrlgAb",Sun Jan 13 12:59:42 +0000 2019,1982,9740,BJP Tamil Nadu
105,Dr.Mei Porul Ph.D🎓,@TwitzKarthi @dpradhanbjp @annamalai_k @narendramodi தரமான செய்கை is ZERO BJP MP from Tamil Nadu. https://t.co/c9QBJQmVV3,Fri Feb 21 08:53:36 +0000 2025,1,3,BJP Tamil Nadu
106,Thoothukudi S.Joel,"NEP is centralizes education to push RSS ideology, imposes Hindi through the backdoor, and aims to destroy public education to favor private players. Tamil Nadu rejects BJP’s one-nation, one-brainwashing policy.  💪

#OurEducationOurRight
#எங்கள்கல்விஎங்கள்உரிமை https://t.co/LtCQIsynEM",Sat Feb 22 07:04:04 +0000 2025,54,77,BJP Tamil Nadu
